Time,HorWindV,HorWndDir,Azimuth,RotSpeed,NacYawP,GenPwr,GenSpeed,GenTq,TwrBsFxt,TwrBsFyt,TwrBsFzt,TwrBsMxt,TwrBsMyt,TwrBsMzt,YawBrFxn,YawBrFyn,YawBrFzn,YawBrMxn,YawBrMyn,YawBrMzn,YawBrFxp,YawBrFyp,YawBrFzp,YawBrMxp,YawBrMyp,RootFxc1,RootFyc1,RootFzc1,RootFxc2,RootFyc2,RootFzc2,RootFxc3,RootFyc3,RootFzc3,RootMxc1,RootMyc1,RootMzc1,RootMxc2,RootMyc2,RootMzc2,RootMxc3,RootMyc3,RootMzc3,RootFxb1,RootFyb1,RootFxb2,RootFyb2,RootFxb3,RootFyb3,RootMxb1,RootMyb1,RootMxb2,RootMyb2,RootMxb3,RootMyb3,TipDxc1,TipDyc1,TipDzc1,TipDxc2,TipDyc2,TipDzc2,TipDxc3,TipDyc3,TipDzc3,RotTorq,BlPitch1,BlPitch2,BlPitch3,TwrClrnc1,TwrClrnc2,TwrClrnc3,TTDspFA,TTDspSS
51.75,25.52,-1.6780000000000002,191.4,11.99,-0.0012519999999999999,4990.0,1167.0,43.27,286.7,204.9,-6822.0,-12580.0,35300.0,-217.3,368.1,135.8,-3406.0,3781.0,7095.0,-217.5,368.1,135.7,-3406.0,3781.0,7095.0,32.33,20.12,749.6,245.3,20.69,478.3,173.1,-202.2,508.1,-1071.0,-345.4,-66.34,333.6,7147.0,10.7,4538.0,5393.0,-69.26,23.54,29.94,223.6,103.0,231.7,-131.2,-889.1,-689.5,-2121.0,6833.0,2429.0,6616.0,-0.5926,0.4171,-0.007061,2.6039999999999996,-0.829,-0.09587000000000001,2.677,-1.483,-0.1239,4038.0,19.92,19.92,19.92,18.2,64.51,63.78,0.2424,0.04975
51.875,24.53,0.8713,200.4,12.02,0.003042,4981.0,1164.0,43.29,336.9,188.9,-6835.0,-13290.0,36570.0,448.0,362.0,186.5,-3419.0,3898.0,5882.0,447.9,362.0,186.5,-3419.0,3898.0,5883.0,72.7,15.29,750.0,237.7,9.93,451.6,170.5,-208.4,543.0,-659.6,660.5,-64.68,204.5,7207.0,22.61,4386.0,5130.0,-82.35,63.15,39.12,220.2,90.26,231.3,-137.9,-845.1,396.5,-2261.0,6846.0,2378.0,6317.0,-0.7122,0.4399,-0.0126,2.765,-0.8164,-0.1092,2.66,-1.443,-0.1241,4208.0,19.9,19.9,19.9,25.42,64.7,63.48,0.2379,0.061020000000000005
52.0,25.28,-0.1684,209.4,12.03,0.002069,4990.0,1165.0,43.32,391.7,252.4,-6836.0,-15560.0,38100.0,356.9,361.1,157.0,-3420.0,4075.0,4433.0,356.9,361.1,157.0,-3420.0,4075.0,4434.0,110.7,23.24,734.7,225.6,3.516,438.2,160.0,-213.8,574.9,-589.5,1572.0,-72.4,175.8,6784.0,19.8,4470.0,4568.0,-82.71,96.17,59.5,210.9,80.02,223.2,-146.7,-1089.0,1278.0,-2142.0,6440.0,2650.0,5816.0,-0.803,0.4914,-0.01898,2.569,-0.7344,-0.09392,2.298,-1.33,-0.09437999999999999,4336.0,19.88,19.88,19.88,33.22,64.88,63.22,0.2343,0.06287999999999999
52.125,25.54,-3.55,218.4,12.03,0.0040869999999999995,5010.0,1170.0,43.32,340.1,181.0,-6843.0,-12450.0,36100.0,674.5,389.0,182.1,-3427.0,4091.0,4167.0,674.6,389.0,182.1,-3427.0,4090.0,4167.0,89.82,49.29,718.7,204.5,-10.35,442.1,148.2,-223.5,595.6,-1232.0,1074.0,-63.84,559.5,5958.0,14.09,4761.0,3825.0,-87.07,67.71,76.89,195.9,59.81,215.4,-159.7,-1524.0,590.7,-1500.0,5793.0,3177.0,5216.0,-0.7593,0.5451,-0.016030000000000003,2.217,-0.7016,-0.07019,1.581,-1.114,-0.04628,4365.0,19.88,19.88,19.88,40.71,65.05,62.52,0.2312,0.056029999999999996
52.25,25.21,-4.013999999999999,227.4,12.08,-0.001725,5013.0,1171.0,43.3,380.4,202.0,-6837.0,-11440.0,36930.0,-319.4,358.0,117.4,-3422.0,4005.0,3761.0,-319.2,358.0,117.4,-3422.0,4005.0,3760.0,99.65,70.53,709.5,202.2,-50.69,434.9,106.0,-217.2,622.4,-1941.0,1247.0,-45.05,1445.0,5539.0,-21.67,4436.0,2223.0,-77.75,69.72,100.2,207.4,21.1,173.6,-168.2,-2250.0,512.7,-524.8,5700.0,3415.0,3599.0,-0.6989,0.664,-0.015330000000000002,1.7480000000000002,-0.6494,-0.04225,0.8253,-0.8233,-0.01581,4238.0,19.88,19.88,19.88,47.47,65.18,60.44,0.2264,0.04083
52.375,25.03,-3.432,236.5,12.04,-0.008324,5011.0,1171.0,43.28,354.5,106.8,-6832.0,-5802.0,35280.0,-1340.0,376.1,100.7,-3416.0,3777.0,2915.0,-1340.0,376.1,100.7,-3416.0,3778.0,2915.0,137.2,83.3,690.0,187.4,-89.5,430.8,82.56,-195.2,650.3,-2334.0,2418.0,-40.14,2301.0,4809.0,-21.61,3802.0,1134.0,-64.33,100.7,125.0,206.7,-20.42,144.0,-155.4,-3018.0,1480.0,527.7,5305.0,3190.0,2360.0,-0.6121,0.7671,-0.01807,1.192,-0.5693,-0.01925,0.1829,-0.5142,-0.003157,4073.0,19.89,19.89,19.89,53.26,65.27,57.0,0.2185,0.01831
52.5,25.84,-1.9269999999999998,245.5,12.05,-0.01311,4990.0,1166.0,43.28,384.5,57.58,-6821.0,-1078.0,35090.0,-2050.0,344.4,45.55,-3406.0,3810.0,2198.0,-2050.0,344.4,45.47,-3406.0,3810.0,2197.0,166.3,84.25,671.5,165.1,-116.1,430.9,79.58,-176.5,676.3,-2247.0,3207.0,-35.36,2829.0,4211.0,-17.88,3160.0,829.3,-60.31,127.7,135.8,194.7,-53.02,134.9,-138.9,-3204.0,2252.0,1228.0,4922.0,2689.0,1855.0,-0.5261,0.7558,-0.01805,0.98,-0.5796,-0.013819999999999999,-0.3398,-0.1947,-0.003696,4057.0,19.88,19.88,19.88,57.91,65.29,52.32,0.2072,-0.01001
52.625,24.4,-1.172,254.5,11.98,-0.00646,4980.0,1163.0,43.3,326.8,19.19,-6807.0,3688.0,31530.0,-991.9,302.8,-24.71,-3392.0,3977.0,3227.0,-991.6,302.8,-24.75,-3392.0,3977.0,3227.0,131.3,90.53,645.9,171.9,-138.7,436.3,69.48,-142.8,698.6,-2019.0,2476.0,-34.95,3355.0,4497.0,-27.76,2372.0,493.7,-69.56,92.72,129.8,208.8,-72.04,113.9,-110.7,-2741.0,1643.0,1627.0,5369.0,2063.0,1271.0,-0.2894,0.5508,-0.00761,1.217,-0.752,-0.022580000000000003,-0.5488,-0.01706,-0.006619,3996.0,19.87,19.87,19.87,61.24,65.21,46.44,0.1931,-0.04199
52.75,23.39,-3.8560000000000003,263.5,12.0,-0.003341,4975.0,1161.0,43.34,207.3,-88.9,-6792.0,10890.0,25750.0,-535.0,307.8,-46.98,-3377.0,4347.0,3907.0,-534.7,307.8,-47.0,-3377.0,4348.0,3906.0,130.1,74.53,620.7,171.3,-148.0,445.2,61.22,-115.6,716.8,-1357.0,2498.0,-22.21,3542.0,4724.0,-53.37,1813.0,432.9,-67.43,97.08,114.3,211.4,-81.11,96.82,-87.93,-2124.0,1889.0,1728.0,5646.0,1559.0,1023.0,-0.08052000000000001,0.3386,-0.0028539999999999998,1.6740000000000002,-0.9701,-0.044719999999999996,-0.5806,0.07092999999999999,-0.007408,4285.0,19.85,19.85,19.85,63.07,65.06,39.55,0.1767,-0.07559
52.875,22.56,-6.324,272.5,11.99,-0.00047589999999999997,4993.0,1165.0,43.37,293.8,-90.82,-6788.0,14540.0,26690.0,-72.46,201.5,-140.6,-3373.0,4627.0,3853.0,-72.13,201.5,-140.6,-3373.0,4627.0,3853.0,144.8,65.98,581.1,174.8,-171.7,450.2,61.1,-88.47,743.0,-1030.0,3139.0,-29.85,3786.0,5216.0,-45.94,1295.0,435.5,-70.61,113.8,111.2,222.7,-102.2,87.48,-62.5,-2033.0,2603.0,1792.0,6191.0,1070.0,848.9,0.1879,0.2096,-0.001529,2.056,-1.101,-0.06719,-0.5168,0.09996000000000001,-0.005803,4347.0,19.83,19.83,19.83,63.53,64.88,31.93,0.1593,-0.1086
53.0,21.65,-3.1039999999999996,281.5,12.01,0.001186,4997.0,1165.0,43.38,112.3,-218.2,-6799.0,22060.0,18950.0,195.1,242.6,-156.6,-3384.0,4499.0,4798.0,195.4,242.6,-156.6,-3384.0,4499.0,4798.0,156.9,66.18,552.4,188.8,-184.0,474.3,50.44,-62.04,742.4,-1184.0,3725.0,-9.25,4160.0,5558.0,-47.87,914.5,217.3,-88.5,125.2,115.5,240.0,-109.1,68.49,-41.27,-2377.0,3103.0,2030.0,6639.0,786.6,514.5,0.5232,0.1406,-0.003121,2.307,-1.2590000000000001,-0.08707999999999999,-0.5678,0.1337,-0.006718000000000001,4162.0,19.82,19.82,19.82,63.81,64.66,24.18,0.1439,-0.1389
53.125,21.04,-5.459,290.5,11.99,-0.0001629,4988.0,1163.0,43.39,169.5,-227.4,-6822.0,25170.0,19560.0,-26.28,162.8,-228.8,-3407.0,4529.0,5012.0,-26.1,162.8,-228.8,-3407.0,4529.0,5012.0,169.6,77.56,524.2,173.9,-207.6,490.9,39.4,-46.92,748.1,-1623.0,4371.0,-7.294,4711.0,5480.0,-58.14,713.4,-443.0,-81.46,133.3,130.4,233.9,-136.4,52.97,-30.8,-3008.0,3562.0,2575.0,6752.0,821.3,-175.0,0.9071,0.09027,-0.009278,2.588,-1.455,-0.1139,-0.9601,0.2763,-0.01686,4069.0,19.81,19.81,19.81,64.07,64.4,17.65,0.1322,-0.1647
53.25,20.54,-4.649,299.5,12.02,0.0036810000000000002,4992.0,1163.0,43.41,127.6,-283.4,-6830.0,29050.0,17290.0,582.5,126.4,-239.4,-3415.0,4935.0,6351.0,582.7,126.4,-239.4,-3415.0,4935.0,6351.0,186.0,66.04,502.3,179.7,-232.5,514.7,11.17,-19.48,743.8,-1475.0,5007.0,-7.776,5501.0,5741.0,-69.12,98.68,-1505.0,-71.74,152.7,125.1,247.9,-157.9,17.1,-14.55,-3084.0,4212.0,3232.0,7264.0,602.5,-1383.0,1.012,0.08127000000000001,-0.01122,2.755,-1.6480000000000001,-0.1318,-1.4769999999999999,0.521,-0.0376,4405.0,19.79,19.79,19.79,64.33,64.13,14.72,0.1254,-0.1838
53.375,20.14,-6.443,308.5,12.04,0.012440000000000001,5015.0,1169.0,43.41,-16.92,-289.2,-6837.0,30450.0,12440.0,1976.0,191.2,-264.8,-3421.0,5123.0,7269.0,1975.0,191.2,-264.8,-3421.0,5121.0,7270.0,195.4,43.22,491.4,192.9,-242.9,538.5,-3.3080000000000003,23.91,729.7,-833.0,5231.0,0.845,6001.0,5877.0,-99.93,-1001.0,-1945.0,-62.98,169.2,106.8,263.8,-163.2,-11.21,21.38,-2555.0,4640.0,3657.0,7562.0,-283.7,-2169.0,1.038,-0.022690000000000002,-0.01151,2.7539999999999996,-1.751,-0.1352,-1.848,0.8258,-0.06145,4427.0,19.79,19.79,19.79,64.58,63.85,17.25,0.1247,-0.1952
53.5,20.64,-7.507999999999999,317.6,12.07,0.013319999999999999,5030.0,1173.0,43.37,215.0,-289.8,-6837.0,30810.0,20820.0,2106.0,109.1,-277.1,-3421.0,5071.0,5633.0,2106.0,109.2,-277.1,-3421.0,5070.0,5634.0,194.1,-2.609,470.4,163.3,-256.2,549.3,18.97,60.7,741.1,395.2,5340.0,0.08371,5863.0,4997.0,-94.64,-2226.0,-1442.0,-69.03,183.5,63.3,240.4,-185.7,-2.7110000000000003,63.54,-1437.0,5158.0,3824.0,6687.0,-1607.0,-2111.0,1.1179999999999999,-0.2248,-0.013819999999999999,2.541,-1.6369999999999998,-0.1182,-1.9040000000000001,1.093,-0.07159,4337.0,19.8,19.8,19.8,64.8,63.58,23.31,0.1303,-0.1985
53.625,20.29,-8.769,326.6,12.07,0.00938,5018.0,1172.0,43.32,107.0,-313.9,-6832.0,31120.0,18620.0,1474.0,257.4,-260.3,-3417.0,4646.0,4281.0,1474.0,257.4,-260.3,-3417.0,4645.0,4282.0,195.5,-38.01,463.0,143.9,-225.9,571.3,71.02,84.01,729.9,1601.0,5120.0,-3.5839999999999996,5055.0,4042.0,-85.06,-2932.0,161.6,-79.35,196.8,30.49,212.0,-163.8,38.35,103.1,-229.1,5360.0,3386.0,5516.0,-2813.0,-841.6,1.256,-0.5244,-0.02053,2.0669999999999997,-1.3780000000000001,-0.08072,-1.686,1.207,-0.06831,3993.0,19.81,19.81,19.81,64.97,63.34,30.65,0.1414,-0.1939
53.75,20.41,-7.184,335.7,12.09,0.007088,5012.0,1171.0,43.3,281.6,-254.4,-6837.0,27830.0,26190.0,1104.0,231.4,-251.5,-3422.0,4972.0,3032.0,1104.0,231.5,-251.5,-3422.0,4972.0,3033.0,183.3,-80.0,436.1,132.0,-227.3,599.5,91.01,78.96,731.3,2449.0,4886.0,-11.08,4388.0,3274.0,-70.32,-2824.0,722.6,-81.17,199.6,-13.12,201.3,-169.1,58.86,105.1,648.1,5427.0,3018.0,4568.0,-2902.0,-277.5,1.3030000000000002,-0.6507,-0.02387,1.308,-0.9194,-0.0316,-1.4280000000000002,1.131,-0.05341,4372.0,19.81,19.81,19.81,65.11,62.96,38.28,0.1568,-0.1822
53.875,20.83,-7.593,344.8,12.05,0.007417,5010.0,1171.0,43.28,290.0,-231.5,-6826.0,25130.0,28370.0,1148.0,274.7,-221.6,-3410.0,4515.0,3008.0,1147.0,274.7,-221.6,-3410.0,4515.0,3008.0,155.7,-71.56,417.3,110.1,-186.1,629.6,67.06,84.51,711.7,2329.0,4111.0,-30.9,3537.0,2096.0,-76.78,-2151.0,216.5,-67.57,170.8,-14.52,166.7,-137.8,34.44,102.2,797.7,4657.0,2617.0,3171.0,-2097.0,-525.8,1.251,-0.6915,-0.0238,0.5218,-0.5657,-0.0064849999999999994,-1.145,0.804,-0.03081,3974.0,19.82,19.82,19.82,65.21,61.35,45.53,0.1743,-0.164
54.0,20.01,-5.6339999999999995,353.8,12.06,-0.003285,4994.0,1167.0,43.28,264.5,-226.6,-6793.0,22220.0,29120.0,-545.6,312.2,-147.0,-3378.0,4422.0,3731.0,-546.0,312.2,-147.0,-3378.0,4422.0,3731.0,157.8,-75.92,415.8,59.43,-167.4,649.6,73.48,58.44,689.3,2020.0,4017.0,-42.74,2959.0,353.8,-70.68,-1088.0,432.3,-56.15,174.2,-17.92,112.7,-137.4,49.32,79.89,538.3,4464.0,2664.0,1336.0,-1170.0,37.9,0.9581,-0.4921,-0.01258,-0.1678,-0.271,-0.001425,-0.9122,0.5224,-0.018580000000000003,4173.0,19.82,19.82,19.82,65.29,58.36,51.83,0.1892,-0.1391
54.125,19.82,-6.813,2.833,12.03,-0.018019999999999998,4997.0,1168.0,43.29,360.8,-85.57,-6747.0,14180.0,33270.0,-2835.0,264.9,-145.7,-3332.0,4265.0,4247.0,-2835.0,264.9,-145.8,-3332.0,4267.0,4245.0,164.3,-81.87,410.2,13.23,-150.5,673.4,128.4,30.5,659.8,1696.0,4417.0,-27.42,2504.0,-981.0,-74.16,-303.4,1772.0,-42.38,182.3,-21.34,63.45,-137.1,110.5,72.2,98.52,4730.0,2688.0,-74.34,-886.0,1565.0,0.7697,-0.2832,-0.007083,-0.7055,-0.0428,-0.007548,-0.8063,0.4388,-0.018340000000000002,4210.0,19.81,19.81,19.81,65.31,54.05,56.84,0.199,-0.108
54.25,19.98,-8.478,11.83,11.95,-0.01643,4983.0,1164.0,43.3,238.6,-114.0,-6743.0,11220.0,29830.0,-2581.0,357.2,-33.37,-3327.0,3649.0,4348.0,-2582.0,357.2,-33.47,-3327.0,3650.0,4347.0,144.7,-71.77,428.9,26.8,-144.1,680.2,139.0,41.6,621.3,1544.0,3990.0,-23.2,2645.0,-799.4,-68.91,-667.2,2250.0,-33.0,160.5,-18.51,74.04,-126.5,116.7,86.24,101.5,4278.0,2759.0,143.7,-1390.0,1891.0,1.038,-0.4251,-0.01383,-1.168,0.1101,-0.02489,-0.5439,0.4173,-0.01143,3786.0,19.8,19.8,19.8,65.25,48.56,60.47,0.2042,-0.07195
54.375,19.14,-8.892000000000001,20.79,11.94,-0.01056,4944.0,1153.0,43.36,412.3,34.93,-6756.0,2083.0,35560.0,-1688.0,257.3,-8.017000000000001,-3341.0,3780.0,4001.0,-1688.0,257.3,-8.064,-3341.0,3781.0,4000.0,141.7,-117.2,430.6,37.82,-136.3,700.6,145.1,65.08,591.0,2557.0,4259.0,-42.62,2513.0,-726.1,-73.17,-1465.0,2600.0,-30.35,173.0,-62.41,81.69,-115.5,114.6,110.3,965.8,4873.0,2610.0,166.4,-2258.0,1952.0,1.4509999999999998,-0.7182,-0.03081,-1.339,0.1874,-0.03316,-0.4194,0.5395,-0.01,3897.0,19.77,19.77,19.77,65.12,42.04,62.68,0.2044,-0.03356
54.5,19.53,-13.2,29.71,11.85,-0.008620000000000001,4941.0,1150.0,43.46,235.7,101.1,-6766.0,-4154.0,29160.0,-1340.0,302.8,63.76,-3351.0,3868.0,5746.0,-1340.0,302.8,63.71,-3351.0,3868.0,5746.0,157.9,-160.1,441.0,-9.321,-94.95,695.9,153.8,73.5,566.1,4031.0,4509.0,-56.73,1776.0,-1787.0,-79.94,-1992.0,2800.0,-38.44,202.7,-97.48,23.26,-92.53,120.0,121.1,2273.0,5604.0,2274.0,-1083.0,-2820.0,1964.0,1.726,-1.091,-0.05008,-1.308,0.1979,-0.02744,-0.4423,0.6754,-0.01226,4093.0,19.72,19.72,19.72,64.96,34.72,63.47,0.2006,0.0035369999999999998
54.625,18.62,-12.5,38.59,11.84,-0.0058909999999999995,4938.0,1147.0,43.56,227.2,145.1,-6790.0,-9034.0,28010.0,-895.2,271.8,130.8,-3375.0,3819.0,6047.0,-895.4,271.8,130.7,-3375.0,3820.0,6046.0,141.9,-185.3,435.5,-30.67,-63.66,701.3,148.3,84.64,556.2,4932.0,4258.0,-86.08,1099.0,-2400.0,-88.48,-2152.0,2626.0,-31.75,196.0,-126.8,-7.462000000000001,-70.27,111.1,129.6,3212.0,5670.0,1842.0,-1890.0,-2910.0,1748.0,2.057,-1.412,-0.07803,-1.485,0.3186,-0.03412,-0.5471,0.724,-0.015390000000000001,4128.0,19.67,19.67,19.67,64.75,27.29,63.77,0.1926,0.03494
54.75,17.69,-12.53,47.45,11.79,0.0007306,4943.0,1145.0,43.66,335.5,247.7,-6806.0,-14890.0,30210.0,133.3,189.9,138.5,-3391.0,3888.0,5133.0,133.1,189.9,138.5,-3391.0,3888.0,5133.0,130.0,-203.4,434.7,-0.1529,-55.96,711.6,133.7,84.84,533.7,5111.0,4397.0,-82.06,738.2,-1941.0,-76.37,-2000.0,2587.0,-19.4,190.7,-147.9,18.64,-52.77,97.48,124.8,3339.0,5857.0,1347.0,-1580.0,-2752.0,1765.0,2.478,-1.569,-0.1127,-2.002,0.6381,-0.07128,-0.3284,0.597,-0.008967000000000001,4121.0,19.61,19.61,19.61,64.49,20.74,64.05,0.1798,0.057870000000000005
54.875,17.14,-13.66,56.27,11.73,0.009904000000000001,4929.0,1139.0,43.76,124.3,195.6,-6799.0,-14630.0,21330.0,1576.0,232.6,205.9,-3384.0,3604.0,6569.0,1576.0,232.5,205.9,-3384.0,3603.0,6570.0,160.6,-201.7,451.1,-10.44,-24.08,698.9,136.7,74.66,515.8,5034.0,5382.0,-74.82,-29.83,-2223.0,-72.35,-1396.0,2993.0,-25.34,218.8,-136.3,-1.7730000000000001,-26.19,103.8,116.1,2942.0,6756.0,716.0,-2105.0,-2317.0,2353.0,2.853,-1.662,-0.143,-2.253,0.8465,-0.09182,0.05424,0.3198,-0.002616,3842.0,19.55,19.55,19.55,64.21,16.2,64.31,0.1634,0.07155
55.0,17.77,-15.46,65.04,11.67,0.021269999999999997,4902.0,1129.0,43.91,142.7,271.3,-6794.0,-17500.0,19890.0,3380.0,111.3,172.3,-3379.0,3883.0,8412.0,3380.0,111.2,172.4,-3379.0,3880.0,8413.0,193.3,-220.3,465.4,-66.5,24.91,710.7,162.3,37.92,481.4,5132.0,6518.0,-67.14,-1164.0,-3690.0,-71.56,-313.7,3972.0,-16.74,255.7,-143.2,-71.0,1.311,140.4,89.86,2665.0,7857.0,133.0,-3867.0,-1620.0,3640.0,3.082,-1.663,-0.1571,-2.2359999999999998,0.9205,-0.08154,0.3584,0.08039,-0.002479,3899.0,19.48,19.48,19.48,63.93,16.09,64.54,0.1463,0.07487
55.125,17.6,-17.37,73.76,11.56,0.02935,4895.0,1123.0,44.08,11.33,238.0,-6818.0,-15440.0,14020.0,4650.0,162.2,172.2,-3404.0,4087.0,7960.0,4650.0,162.1,172.3,-3404.0,4083.0,7962.0,186.4,-221.1,483.8,-77.01,46.91,702.8,146.5,27.7,452.6,5237.0,6300.0,-64.99,-1584.0,-3778.0,-70.74,110.1,3766.0,-20.99,249.2,-146.7,-88.22,18.69,129.0,74.76,2848.0,7681.0,-240.3,-4089.0,-1146.0,3589.0,3.239,-1.764,-0.1785,-2.1319999999999997,0.9332,-0.07386000000000001,0.8452,-0.226,-0.008336,3992.0,19.39,19.39,19.39,63.62,20.67,64.73,0.1315,0.06625
55.25,18.46,-19.39,82.43,11.58,0.029169999999999998,4887.0,1117.0,44.27,168.6,170.3,-6866.0,-11000.0,18080.0,4583.0,130.1,162.1,-3452.0,4319.0,4484.0,4583.0,130.0,162.2,-3452.0,4317.0,4486.0,171.5,-235.5,504.6,-9.482000000000001,57.13,707.2,121.2,40.32,417.8,5710.0,5766.0,-85.75,-1609.0,-2082.0,-72.02,-96.78,3343.0,-32.16,239.7,-165.7,-27.82,50.79,101.0,78.07,3486.0,7328.0,-831.2,-2496.0,-1195.0,3123.0,3.12,-1.828,-0.1725,-1.923,0.9069,-0.06671,1.206,-0.3884,-0.020919999999999998,4210.0,19.28,19.28,19.28,63.34,27.41,64.89,0.1184,0.04605
55.375,18.18,-15.75,91.08,11.48,0.02489,4915.0,1119.0,44.44,200.2,187.9,-6900.0,-8329.0,17980.0,3905.0,143.0,65.33,-3486.0,4501.0,2217.0,3905.0,143.0,65.39,-3486.0,4500.0,2219.0,159.4,-260.6,532.2,27.03,68.22,692.4,116.0,21.68,390.6,6195.0,5105.0,-88.42,-1932.0,-690.2,-81.79,-266.6,3272.0,-33.03,236.1,-193.7,3.112,73.31,102.4,58.59,4173.0,6857.0,-1598.0,-1287.0,-1327.0,3003.0,2.6630000000000003,-1.7209999999999999,-0.1293,-1.369,0.8181,-0.03895,1.135,-0.2611,-0.01759,4267.0,19.18,19.18,19.18,63.11,34.62,65.05,0.1064,0.01659
55.5,18.87,-14.19,99.68,11.48,0.01648,4903.0,1112.0,44.6,74.11,-11.64,-6909.0,2150.0,12760.0,2569.0,219.1,73.95,-3495.0,4075.0,1431.0,2569.0,219.1,74.01,-3495.0,4074.0,1432.0,149.2,-252.4,549.0,54.25,85.5,674.5,135.4,14.72,388.1,6177.0,4434.0,-99.8,-2143.0,519.6,-58.97,-292.6,3531.0,-29.65,223.5,-189.7,23.31,98.54,123.2,58.2,4387.0,6211.0,-2195.0,-209.9,-1431.0,3241.0,2.131,-1.561,-0.08622,-0.6824,0.6116,-0.013219999999999999,0.885,-0.1368,-0.009247,3974.0,19.09,19.09,19.09,62.15,41.66,65.19,0.09579,-0.01866
55.625,19.12,-15.16,108.3,11.39,0.004959000000000001,4889.0,1104.0,44.78,243.4,11.74,-6886.0,5428.0,17600.0,743.3,153.5,-50.22,-3471.0,4185.0,-757.1,743.5,153.5,-50.21,-3471.0,4185.0,-756.7,137.8,-245.6,576.1,111.2,81.36,658.9,113.5,-7.985,371.0,5619.0,3810.0,-72.5,-1833.0,2183.0,-48.33,-48.67,3147.0,-43.88,210.2,-187.4,78.69,113.1,110.0,29.37,4075.0,5430.0,-2443.0,1468.0,-1070.0,2961.0,1.72,-1.3019999999999998,-0.05711,-0.152,0.4209,-0.004032,0.8482,-0.1385,-0.008545,4003.0,18.98,18.98,18.98,59.9,48.08,65.27,0.08731,-0.0557
55.75,20.06,-15.15,116.8,11.41,-0.005004,4898.0,1102.0,44.97,160.1,-125.3,-6813.0,13680.0,14280.0,-818.6,201.4,-55.53,-3399.0,4603.0,-1017.0,-818.4,201.3,-55.54,-3399.0,4603.0,-1018.0,128.1,-207.9,594.4,157.5,56.14,628.0,109.7,-44.2,381.3,4480.0,3375.0,-56.57,-1151.0,3526.0,-27.45,926.7,2931.0,-29.7,188.4,-155.3,130.9,104.0,118.1,-6.38,3148.0,4642.0,-2229.0,2965.0,-70.36,3073.0,1.386,-1.001,-0.03557,0.2012,0.2526,-0.002322,0.8356,-0.3014,-0.009049,4552.0,18.86,18.86,18.86,56.45,53.59,65.31,0.08201,-0.09016
55.875,20.23,-10.59,125.4,11.4,-0.0070680000000000005,4938.0,1107.0,45.12,127.0,-139.2,-6762.0,17330.0,13000.0,-1099.0,175.4,-137.6,-3348.0,4720.0,456.5,-1099.0,175.4,-137.6,-3348.0,4720.0,455.9,101.6,-154.3,618.0,155.4,60.02,597.1,131.4,-89.81,384.7,3020.0,2608.0,-55.43,-1087.0,3468.0,-26.12,2328.0,3597.0,-39.9,145.8,-113.4,127.9,106.8,153.3,-42.78,2021.0,3440.0,-2145.0,2935.0,1047.0,4154.0,0.984,-0.6546,-0.01677,0.4299,0.1286,-0.002208,0.9849,-0.5625,-0.01407,4533.0,18.76,18.76,18.76,51.95,57.97,65.29,0.08127000000000001,-0.1198
56.0,20.52,-11.21,133.9,11.42,-0.002809,4959.0,1110.0,45.21,139.3,-179.7,-6754.0,21340.0,13820.0,-446.1,135.7,-188.9,-3339.0,4782.0,1888.0,-446.0,135.7,-188.9,-3339.0,4782.0,1888.0,75.67,-121.7,644.0,130.6,63.19,567.4,142.4,-137.9,383.9,1932.0,1711.0,-66.42,-1243.0,2865.0,-15.14,3446.0,4191.0,-45.53,110.7,-91.07,103.5,101.7,179.1,-85.07,1282.0,2239.0,-2095.0,2316.0,1923.0,5074.0,0.5129,-0.3171,-0.004164,0.337,0.1875,-0.001627,1.48,-0.8822,-0.034539999999999994,4441.0,18.67,18.67,18.67,46.47,61.09,65.19,0.08616,-0.1442
56.125,20.71,-9.347999999999999,142.5,11.4,-0.003944,4951.0,1106.0,45.28,64.71,-276.2,-6766.0,26630.0,12370.0,-616.9,163.8,-198.3,-3351.0,4426.0,3561.0,-616.9,163.8,-198.3,-3351.0,4426.0,3561.0,42.09,-84.09,660.8,143.0,71.89,541.4,158.0,-151.0,386.2,1287.0,621.1,-73.15,-1465.0,2966.0,-13.79,4011.0,4794.0,-62.65,66.71,-66.28,112.6,113.8,197.9,-92.69,1022.0,999.1,-2334.0,2344.0,2273.0,5823.0,0.118,-0.152,-0.00039739999999999996,0.08073999999999999,0.3234,-0.002152,2.032,-1.1909999999999998,-0.06867000000000001,4077.0,18.6,18.6,18.6,40.06,62.92,65.03,0.09645,-0.1636
56.25,20.37,-7.87,151.0,11.34,0.001471,4936.0,1100.0,45.38,140.5,-224.0,-6811.0,26380.0,16440.0,266.8,126.2,-264.8,-3396.0,4754.0,4602.0,266.8,126.2,-264.7,-3396.0,4754.0,4602.0,8.379,-81.41,680.0,117.5,84.2,511.0,171.2,-190.7,385.5,1326.0,-501.8,-77.17,-1958.0,2417.0,-24.94,4533.0,5337.0,-56.77,33.78,-74.55,84.68,117.1,222.8,-126.6,1416.0,-55.08,-2624.0,1671.0,2605.0,6499.0,-0.2109,-0.09025,-0.000655,0.084,0.3981,-0.002159,2.408,-1.331,-0.09587000000000001,4199.0,18.5,18.5,18.5,32.99,63.48,64.86,0.1115,-0.1773
